Height,A0,B0,C0,D0,E0,F0,G0,H0,Result
508463,7,3,3,7,5,4,7,5,3
508464,2,4,6,6,3,1,5,7,3
508465,6,2,8,2,5,9,7,4,7
508466,5,2,3,6,8,3,7,3,6
508467,8,1,1,5,1,8,1,7,2
508468,3,7,8,8,3,7,6,6,9
508469,5,3,3,5,5,7,9,7,6
508470,6,1,4,2,1,9,8,8,3
508471,6,7,7,6,7,6,1,9,2
508472,6,8,9,5,9,4,9,3,8
508473,9,8,6,3,8,3,5,3,6
508474,3,7,6,1,5,1,9,7,9
508475,3,9,8,7,5,3,5,6,5
508476,2,6,5,9,3,3,5,5,1
508477,1,5,1,8,2,2,1,7,1
508478,4,9,1,1,2,8,1,2,5
508479,6,4,2,6,8,4,7,4,7
508480,3,1,9,5,2,3,1,1,7
508481,3,4,7,2,7,8,5,5,4
508482,6,8,5,1,2,6,1,8,5
508483,5,2,9,1,8,2,8,2,5
508484,8,3,9,4,3,8,1,7,7
508485,9,7,4,9,9,3,7,6,3
508486,5,6,7,9,9,1,9,3,8
508487,3,4,5,9,1,9,4,5,5
508488,2,1,9,4,8,3,1,1,1
508489,1,3,9,6,9,8,6,6,1
508490,1,8,9,1,5,6,2,6,2
508491,6,8,5,1,8,7,3,1,8
508492,2,7,5,4,6,9,3,5,2
508493,7,8,8,3,2,9,2,7,5
508494,6,3,1,5,7,5,2,4,4
508495,1,5,2,1,9,6,3,3,1
508496,7,2,3,8,1,8,6,3,9
508497,1,7,1,5,3,1,1,3,8
508498,8,5,6,6,7,5,9,1,8
508499,1,8,3,4,7,7,1,4,5
508500,2,9,6,4,9,5,3,5,6
508501,1,4,3,7,7,8,2,8,3
508502,5,2,2,1,7,8,7,5,1
508503,4,4,9,7,8,7,1,3,3
508504,2,3,6,7,4,5,2,5,7
508505,4,9,4,4,8,8,9,3,5
508506,3,7,7,5,8,4,4,7,2
508507,4,8,2,9,3,5,5,4,6
508508,7,2,9,8,7,2,3,1,6
508509,4,4,6,2,4,8,8,5,4
508510,6,3,2,5,8,2,1,8,4
508511,9,4,8,3,2,1,8,1,6
508512,1,2,1,4,6,7,3,2,4
508513,4,1,5,3,2,3,8,1,2
508514,4,1,7,5,8,4,3,7,2
508515,8,9,2,5,9,8,7,3,8
508516,2,7,5,4,2,2,7,2,4
508517,3,6,1,4,5,4,3,4,1
508518,1,3,1,8,2,2,1,2,1
508519,3,5,3,4,1,4,7,1,8
508520,3,9,3,8,6,9,4,6,5
508521,7,8,9,9,7,2,9,9,8
508522,5,9,7,9,5,4,3,1,3
508523,7,9,9,4,9,8,5,6,4
508524,6,1,4,9,2,5,2,9,3
508525,4,4,2,5,3,4,9,2,1
508526,2,4,5,1,8,1,6,9,4
508527,3,8,9,6,7,4,9,4,7
508528,2,9,5,6,7,8,8,2,6
508529,3,1,4,7,6,7,5,7,7
508530,8,4,1,2,6,9,9,2,5
508531,1,8,5,4,5,5,8,3,3
508532,1,5,3,1,8,8,7,1,7
508533,7,5,8,5,7,1,2,8,5
508534,9,8,5,5,4,5,2,5,8
508535,5,7,4,9,9,2,6,6,6
508536,1,1,6,7,6,9,4,8,8
508537,9,5,8,8,6,7,6,3,2
508538,8,8,7,5,7,3,5,2,5
508539,4,5,4,7,9,2,7,1,1
508540,3,2,7,5,7,1,5,7,3
508541,7,9,1,2,1,4,8,1,1
508542,6,6,7,5,2,7,6,6,5
508543,2,9,4,3,4,9,4,4,6
508544,2,7,5,7,3,7,4,2,3
508545,9,9,6,3,5,2,2,2,5
508546,5,6,4,8,6,6,1,4,1
508547,8,6,4,6,6,4,6,5,3
508548,2,9,2,8,9,1,7,6,2
508549,5,8,4,6,7,8,4,6,9
508550,2,5,9,1,5,9,1,9,3
508551,2,7,9,8,2,7,4,4,6
508552,6,7,3,8,6,1,9,9,3
508553,4,8,7,8,3,2,2,1,1
508554,5,4,3,6,4,9,3,8,6
508555,5,1,3,4,2,6,4,5,9
508556,1,7,3,8,3,3,5,7,1
508557,8,4,5,6,8,2,4,7,6
508558,7,6,5,4,8,3,9,7,4
508559,6,8,1,2,9,8,1,9,4
508560,9,6,9,4,2,8,9,4,9
508561,1,9,2,3,2,4,6,1,9
508562,7,1,1,2,3,7,2,1,1
508563,9,5,3,3,6,4,7,9,8
508564,7,7,1,2,5,6,1,1,2
508565,6,4,2,5,4,2,2,4,9
508566,1,6,6,8,4,1,5,8,1
508567,6,4,4,4,4,6,3,2,5
508568,2,5,3,9,2,4,1,1,9
508569,5,4,8,9,4,8,6,9,6
508570,2,6,6,1,5,5,8,1,1
508571,2,3,2,1,3,8,1,3,6
508572,8,9,1,7,1,5,2,7,6
508573,3,4,3,5,4,6,1,8,7
508574,2,8,9,1,5,1,5,7,4
508575,9,2,8,4,5,5,2,6,4
508576,6,3,5,8,2,8,5,1,8
508577,2,4,8,7,9,3,3,4,2
508578,6,8,4,1,7,7,1,7,9
508579,9,4,3,2,8,4,3,9,7
508580,3,4,5,5,1,6,8,7,8
508581,8,3,9,4,9,2,2,7,7
508582,8,6,3,6,1,7,6,8,2
508583,2,9,8,4,3,5,5,2,1
508584,8,7,8,8,6,4,8,6,1
508585,4,4,8,8,9,8,1,9,6
508586,4,2,8,2,3,2,5,9,1
508587,1,7,9,9,6,6,8,2,8
508588,7,8,4,8,9,7,4,2,5
508589,6,6,1,5,4,3,1,6,9
508590,1,5,4,2,5,4,5,4,2
508591,3,7,8,2,9,4,5,2,7
508592,1,4,8,2,3,3,9,7,2
508593,2,9,6,8,4,8,5,5,8
508594,9,8,3,1,4,5,7,4,3
508595,1,4,3,1,6,5,3,6,7
508596,9,6,5,9,6,9,2,8,4
508597,1,8,8,3,8,1,1,7,6
508598,6,4,5,7,5,8,1,4,1
508599,3,2,7,5,7,3,6,6,7
508600,6,7,9,5,9,3,8,8,8
508601,7,4,9,9,1,4,2,1,6
508602,4,3,4,4,9,4,2,4,4
508603,5,9,5,1,5,8,7,6,3
508604,9,9,2,8,5,3,8,6,7
508605,4,4,1,1,4,8,8,3,2
508606,7,3,6,6,1,8,3,1,9
508607,7,1,4,8,3,2,6,9,6
508608,8,7,3,7,8,3,7,4,7
508609,4,3,8,3,7,2,6,3,9
508610,3,7,9,6,2,5,1,3,2
508611,9,4,8,9,3,4,9,4,3
508612,7,8,9,7,5,4,5,5,5
508613,7,6,9,9,5,2,4,5,9
508614,8,4,1,4,7,7,3,6,8
508615,8,8,2,2,6,7,7,1,3
508616,5,9,2,2,3,9,3,1,5
508617,8,2,9,5,9,3,1,5,7
508618,4,4,5,8,5,1,2,6,6
508619,3,3,8,1,6,4,8,3,3
508620,4,1,5,8,6,4,1,1,5
508621,1,8,2,3,3,7,1,4,5
508622,4,7,8,7,6,2,8,6,2
508623,6,3,6,8,3,4,6,6,6
508624,9,9,5,9,8,1,7,9,1
508625,3,4,2,1,5,8,3,7,9
508626,1,3,4,7,4,2,5,9,2
508627,6,1,2,3,6,7,6,6,4
508628,6,4,6,9,1,9,4,8,6
508629,6,5,4,3,7,5,4,6,7
508630,6,9,3,7,1,5,3,7,8
508631,5,2,6,1,4,9,6,7,4
508632,4,5,6,1,2,3,7,7,8
508633,7,2,9,6,2,9,2,8,1
508634,4,5,3,4,1,4,3,1,4
508635,4,3,6,6,9,1,4,2,2
508636,3,4,3,9,5,2,4,9,4
508637,7,7,3,4,3,6,7,1,7
508638,3,2,8,1,8,1,9,4,8
508639,3,7,3,1,2,1,3,3,3
508640,8,3,3,9,4,2,4,7,5
508641,3,2,8,3,2,7,5,3,7
508642,8,1,8,6,6,1,8,9,5
508643,3,3,4,5,8,9,8,1,1
508644,8,1,1,8,3,7,4,6,9
508645,3,4,1,7,7,3,3,6,9
508646,5,1,4,6,8,3,9,7,5
508647,3,3,3,4,9,3,9,8,6
508648,4,6,1,5,9,4,6,1,1
508649,8,6,6,8,5,1,3,6,4
508650,2,2,1,5,4,1,6,7,4
508651,5,2,3,9,2,3,3,8,2
508652,9,8,3,6,8,1,1,6,5
508653,9,4,4,6,3,6,6,8,2
508654,9,5,2,9,5,8,2,7,7
508655,9,4,1,7,7,3,9,2,9
508656,2,9,6,9,3,6,8,5,6
508657,3,8,3,6,9,7,2,7,8
508658,6,7,3,5,1,9,8,2,1
508659,4,7,9,8,9,6,6,7,6
508660,4,1,4,5,4,1,2,6,5
508661,4,4,2,3,1,8,5,2,5
508662,8,3,2,3,8,7,7,6,8
508663,4,6,1,6,2,7,5,4,1
508664,5,6,8,2,3,5,2,6,7
508665,5,8,1,9,8,1,8,9,8
508666,9,3,8,5,8,7,4,6,2
508667,3,6,7,3,8,7,9,5,9
508668,6,5,1,3,2,3,7,5,1
508669,3,4,2,1,7,9,3,8,8
508670,7,9,5,6,7,1,3,2,9
508671,2,7,1,3,5,9,8,5,2
508672,9,5,4,3,1,1,6,5,7
508673,7,5,5,3,1,7,8,1,8
508674,8,9,7,3,4,3,3,4,3
508675,8,5,5,7,7,5,6,5,3
508676,6,2,7,3,8,4,9,8,7
508677,1,2,7,2,1,9,4,7,5
508678,6,6,7,4,7,8,9,4,5
508679,7,3,2,8,9,4,9,3,2
508680,2,8,3,5,3,5,3,8,6
508681,2,7,4,4,5,3,5,8,7
508682,8,9,6,5,7,6,3,3,3
508683,2,2,5,2,7,5,7,9,8
508684,5,4,4,2,9,7,1,2,6
508685,9,8,9,9,3,1,4,6,6
508686,8,7,1,7,8,8,3,4,5
508687,3,2,4,5,6,2,8,3,7
508688,3,3,4,9,3,9,4,5,3
508689,8,2,1,4,5,8,2,5,5
508690,7,9,3,8,1,3,2,4,2
508691,3,7,8,1,6,8,1,8,1
508692,5,7,4,7,9,4,2,2,6
508693,1,2,1,4,1,3,9,7,4
508694,4,6,6,7,1,9,2,1,2
508695,6,3,3,1,7,3,7,2,7
508696,8,7,4,8,7,2,7,2,5
508697,3,6,7,5,4,9,9,2,3
508698,8,8,9,1,7,6,5,3,4
508699,7,6,8,8,3,5,9,5,4
508700,7,2,1,3,8,2,9,7,5
508701,8,4,1,9,3,3,1,8,6
508702,4,9,3,2,3,5,8,6,6
508703,5,4,8,5,6,5,3,2,1
508704,3,6,3,4,2,7,2,5,3
508705,8,5,9,4,3,6,2,8,2
508706,7,3,8,9,3,5,6,6,7
508707,3,2,7,8,9,1,3,2,1
508708,8,4,9,8,4,5,2,1,8
508709,4,7,2,1,7,7,5,4,9
508710,6,2,8,7,9,7,7,8,8
508711,7,7,5,5,2,3,6,3,8
508712,2,3,3,9,6,3,8,1,2
508713,9,7,5,5,5,4,2,3,8
508714,7,5,1,5,5,7,4,2,5
508715,1,4,4,2,7,9,9,1,7
508716,9,3,2,8,6,9,7,7,8
508717,4,7,4,3,1,8,7,7,4
508718,3,8,4,6,1,1,9,7,1
508719,1,9,9,9,8,7,5,1,1
508720,3,6,7,5,7,9,4,4,4
508721,2,4,6,1,6,5,3,9,6
508722,2,4,9,6,8,4,7,4,6
508723,7,6,6,4,5,5,6,5,9
508724,9,4,9,5,2,3,6,6,7
508725,9,5,5,9,5,7,7,1,8
508726,5,8,2,1,6,4,2,5,6
508727,4,8,9,6,6,6,6,2,7
508728,9,6,9,8,1,5,2,4,9
508729,7,9,5,2,5,2,7,9,9
508730,1,4,8,9,8,1,8,6,3
508731,4,8,5,6,6,7,1,2,1
508732,1,3,6,1,3,3,9,1,3
508733,7,6,2,9,4,6,5,4,6
508734,5,9,5,4,4,5,8,2,6
508735,3,9,6,5,5,1,3,8,7
508736,1,8,8,9,4,5,6,3,8
508737,1,4,5,7,8,1,7,6,3
508738,5,2,5,3,7,3,4,5,3
508739,6,8,3,1,8,2,3,8,9
508740,4,4,8,2,7,4,7,3,2
508741,3,7,1,3,7,6,2,2,4
508742,1,2,6,8,6,9,8,9,2
508743,8,7,5,9,9,6,6,3,1
508744,4,8,1,6,4,1,3,1,3
508745,2,3,5,3,5,7,9,3,1
508746,1,9,7,9,3,3,7,3,5
508747,2,9,7,2,3,1,2,8,1
508748,6,5,6,5,9,7,3,4,1
508749,5,9,1,4,2,8,3,3,2
508750,1,6,7,4,6,5,8,6,3
508751,4,5,4,3,3,9,2,6,5
508752,8,5,9,3,4,3,8,5,3
508753,4,8,2,9,8,7,5,8,3
508754,1,5,7,2,8,5,8,9,6
508755,6,2,6,5,3,2,4,9,5
508756,6,6,4,1,6,5,3,6,7
508757,2,8,3,1,9,9,3,4,1
508758,8,2,2,8,3,3,5,2,3
508759,3,6,7,8,5,2,5,1,8
508760,9,2,9,9,5,1,5,6,7
508761,7,7,1,5,7,3,5,6,1
508762,3,1,2,8,7,9,4,1,7
508763,5,3,8,2,8,2,2,2,2
508764,1,5,9,6,8,1,8,5,8
508765,7,6,1,2,7,4,6,7,3
508766,2,2,3,5,8,8,9,1,6
508767,3,6,9,6,5,8,8,5,8
508768,3,6,6,9,3,7,6,5,1
508769,1,6,9,4,7,2,9,6,2
508770,8,9,1,6,2,9,1,6,1
508771,6,4,5,4,4,6,5,1,4
508772,8,4,9,5,4,1,2,2,6
508773,9,8,5,8,7,5,7,2,1
508774,5,5,5,2,2,1,7,8,2
508775,3,8,6,9,3,7,2,8,9
508776,8,9,4,1,5,7,7,5,2
508777,4,9,8,7,4,3,1,9,5
508778,3,8,5,6,4,1,2,3,6
508779,9,6,5,2,3,6,2,1,3
508780,8,9,5,1,9,9,8,5,1
508781,9,7,5,9,2,1,6,8,5
508782,1,5,3,2,7,2,3,1,9
508783,7,4,9,4,7,2,8,3,7
508784,9,8,3,4,5,6,5,6,1
508785,6,8,2,6,6,8,6,3,9
508786,2,6,1,1,4,3,4,9,6
508787,7,4,3,1,9,3,1,8,9
508788,2,5,4,5,5,4,8,2,5
508789,5,5,6,5,4,6,7,7,1
508790,3,9,5,5,1,5,5,6,2
508791,4,7,6,1,9,9,4,1,9
508792,7,7,7,3,5,6,2,7,2
508793,3,2,4,2,4,8,7,3,4
508794,6,1,4,4,3,6,5,3,7
508795,4,1,1,6,7,8,3,8,6
508796,8,9,2,9,2,3,2,1,9
508797,8,1,8,8,8,1,5,4,3
508798,2,5,2,9,5,5,1,9,7
508799,7,6,8,8,6,6,4,5,1
508800,1,8,4,1,7,4,6,2,3
508801,3,8,9,3,7,7,1,5,8
508802,4,5,1,8,6,8,1,6,9
508803,5,1,6,6,4,3,2,5,6
508804,9,8,1,4,8,5,7,5,2
508805,5,6,1,2,5,2,1,1,8
508806,3,1,5,8,9,6,7,1,6
508807,4,3,2,2,1,6,2,3,6
508808,2,6,9,6,2,2,8,3,7
508809,2,9,7,2,6,3,4,6,6
508810,5,6,7,9,6,4,2,3,7
508811,4,3,8,9,2,3,4,1,7
508812,3,1,5,2,8,5,6,4,6
508813,7,4,5,8,1,5,1,6,1
508814,8,1,7,6,3,6,9,3,9
508815,9,4,7,6,7,6,7,2,2
508816,6,5,9,2,9,6,4,8,8
508817,1,1,8,5,3,4,6,9,2
508818,7,7,7,9,5,9,4,9,7
508819,8,9,3,2,9,4,9,2,9
508820,9,8,5,3,8,9,1,8,8
508821,6,8,7,6,9,8,1,6,4
508822,3,4,8,6,9,7,7,3,9
508823,7,5,4,4,4,6,7,9,5
508824,4,4,4,2,7,2,9,9,5
508825,5,3,3,5,3,9,2,4,3
508826,5,1,8,5,2,3,9,8,1
508827,9,8,2,9,9,6,1,6,2
508828,1,9,1,3,1,7,3,2,4
508829,3,1,5,7,7,5,2,3,7
508830,6,3,5,6,3,8,2,1,3
508831,9,5,4,2,1,2,5,6,2
508832,3,3,2,4,4,6,7,6,5
508833,4,4,4,6,4,9,1,9,4
508834,8,6,1,6,5,2,8,6,4
508835,9,5,4,7,3,5,3,2,7
508836,7,2,8,5,8,9,9,8,1
508837,9,3,6,9,2,7,5,4,3
508838,5,9,8,8,2,6,5,2,4
508839,6,9,2,2,6,6,4,5,8
508840,7,3,8,9,9,2,4,7,4
508841,1,8,4,6,4,5,2,8,5
508842,1,4,7,3,5,1,3,2,9
508843,9,4,4,7,3,5,2,7,9
508844,8,3,7,5,7,6,3,3,7
508845,3,6,6,5,5,6,3,7,2
508846,1,3,2,8,4,8,7,4,1
508847,3,1,4,6,3,5,7,2,3
508848,5,1,7,4,5,5,4,4,9
508849,3,8,1,6,9,9,6,7,5
508850,8,6,1,6,6,4,3,8,8
508851,6,4,4,1,2,8,8,3,9
508852,3,5,1,5,3,8,7,4,4
508853,6,9,5,2,4,1,5,1,6
508854,7,9,8,3,1,3,1,1,2
508855,8,4,7,3,7,1,8,4,6
508856,2,5,3,2,5,9,1,4,9
508857,7,9,9,4,7,9,7,5,9
508858,5,9,1,5,6,7,7,9,5
508859,1,7,8,4,8,9,3,5,3
508860,3,9,7,1,4,2,3,2,3
508861,7,2,8,7,7,9,1,6,5
508862,4,7,6,8,3,2,2,2,4
508863,3,5,4,4,1,2,5,2,4
508864,6,2,4,1,6,1,1,8,7
508865,4,9,8,5,7,1,1,7,9
508866,3,9,7,9,8,8,4,1,1
508867,9,4,5,6,4,7,2,1,4
508868,1,3,5,9,3,9,6,7,7
508869,2,4,4,5,2,4,7,6,4
508870,2,6,3,8,6,7,9,4,4
508871,6,3,3,2,3,1,5,8,4
508872,8,7,4,1,4,8,3,1,3
508873,2,9,5,3,6,5,5,6,7
508874,3,7,1,9,4,3,7,4,7
508875,1,2,9,4,2,2,8,2,5
508876,4,4,3,4,6,6,6,9,3
508877,2,4,8,6,9,2,3,4,4
508878,8,2,1,9,5,8,9,6,8
508879,2,8,2,8,8,7,4,6,2
508880,3,3,2,9,8,6,3,2,7
508881,2,5,4,5,3,4,5,9,2
508882,5,7,8,5,5,6,1,3,1
508883,6,5,6,9,8,2,7,1,3
508884,4,8,7,3,2,3,6,2,7
508885,9,1,7,9,3,8,1,7,2
508886,9,3,4,4,2,6,9,4,4
508887,2,9,8,1,8,9,6,2,1
508888,6,7,5,3,8,8,4,5,4
508889,8,5,3,6,2,5,3,2,5
508890,9,7,5,8,8,4,6,1,1
508891,2,4,1,5,9,6,2,9,1
508892,9,6,2,5,2,2,5,5,4
508893,9,8,1,6,5,3,3,9,5
508894,5,5,6,7,1,2,4,2,3
508895,9,9,3,6,2,7,6,5,7
508896,3,9,8,8,1,5,5,4,1
508897,4,3,8,6,6,1,2,1,8
508898,3,3,6,8,8,1,4,7,8
508899,2,6,8,7,1,1,7,8,6
508900,6,4,6,9,5,8,9,4,9
508901,9,3,8,9,2,3,4,1,2
508902,1,7,2,8,8,7,4,5,5
508903,1,5,7,9,1,4,7,6,5
508904,9,6,7,6,2,2,8,3,6
508905,1,5,5,2,2,2,5,7,4
508906,4,8,1,1,1,5,1,7,4
508907,7,6,4,1,6,7,4,6,8
508908,3,8,6,3,1,4,1,5,6
508909,3,8,3,7,7,1,2,3,2
508910,8,3,9,5,9,2,8,3,1
508911,6,6,5,7,3,3,5,3,6
508912,1,1,3,6,6,2,6,2,3
508913,7,2,1,1,6,3,4,6,9
508914,8,4,7,4,9,8,7,4,6
508915,5,4,8,7,5,2,2,6,6
508916,9,9,4,2,8,7,1,8,6
508917,6,2,9,1,8,4,5,2,2
508918,3,2,5,6,1,9,9,1,9
508919,1,8,2,7,3,7,1,3,2
508920,9,1,2,1,6,3,7,1,7
508921,8,6,5,6,4,9,6,4,6
508922,4,3,2,9,1,9,9,2,1
508923,1,7,1,1,1,7,2,3,3
508924,4,8,8,6,7,2,9,1,7
508925,2,8,2,4,8,6,8,1,3
508926,3,5,8,6,8,5,5,2,4
508927,1,2,9,3,1,5,2,9,9
508928,7,6,8,1,2,3,3,4,4
508929,1,5,5,7,8,2,9,2,7
508930,6,4,3,6,7,4,2,9,4
508931,7,6,5,6,3,7,5,3,1
508932,6,7,3,5,8,7,1,6,2
508933,6,4,9,6,3,8,4,7,1
508934,4,5,1,4,6,7,2,9,9
508935,5,6,1,6,1,7,7,8,4
508936,1,2,6,3,6,9,6,9,5
508937,3,6,7,2,1,3,7,9,5
508938,7,2,1,4,3,9,2,3,5
508939,3,8,7,4,7,9,8,9,7
508940,5,8,8,7,5,9,1,4,2
508941,8,6,4,9,3,6,7,8,1
508942,4,8,9,4,7,3,6,2,3
508943,7,1,6,6,9,5,5,8,4
508944,3,5,6,6,4,7,9,9,7
508945,9,9,2,3,9,2,8,4,8
508946,8,1,1,8,1,4,8,9,3
508947,7,5,9,4,4,7,9,1,1
508948,8,3,3,4,8,9,6,9,6
508949,7,7,8,9,8,4,6,4,2
508950,8,5,5,9,8,1,2,3,4
508951,5,3,8,5,6,9,9,4,6
508952,9,5,8,2,6,6,3,4,2
508953,6,6,2,9,9,3,1,2,7
508954,1,4,3,6,4,1,6,5,5
508955,4,4,1,2,2,2,8,3,5
508956,4,9,3,4,4,8,4,4,7
508957,2,9,5,9,6,6,7,5,6
508958,3,1,6,4,8,4,1,7,1
508959,1,4,5,5,2,6,2,5,3
508960,3,1,9,7,8,5,6,5,1
508961,8,7,3,6,1,9,3,5,5
508962,8,8,7,4,2,8,8,4,4
508963,7,8,1,9,7,7,6,8,2
508964,1,6,8,7,9,5,5,2,5
508965,1,5,5,8,2,4,9,1,9
508966,2,3,9,1,5,4,1,2,2
508967,2,7,9,7,4,9,8,1,4
508968,1,3,8,8,6,8,7,7,2
508969,7,6,8,5,2,9,5,5,9
508970,5,5,1,8,6,3,3,5,7
508971,3,4,1,8,9,1,9,1,4
508972,1,4,5,6,2,1,6,2,5
508973,3,9,8,8,8,6,6,4,2
508974,3,6,8,8,8,1,6,9,3
508975,7,5,4,9,5,6,9,3,2
508976,8,6,7,5,7,1,7,1,5
508977,3,8,5,9,6,2,4,7,7
508978,7,6,7,2,1,3,1,2,8
508979,6,4,6,5,8,6,8,3,8
508980,9,5,8,2,3,9,1,1,9
508981,6,7,4,9,3,8,9,7,2
508982,2,6,3,7,3,9,5,2,9
508983,5,8,3,6,2,1,4,8,1
508984,4,8,2,6,4,6,7,9,9
508985,2,5,5,6,4,5,7,8,9
508986,9,7,8,7,9,8,3,8,9
508987,6,4,1,3,8,6,5,3,1
508988,2,4,2,5,8,7,5,3,2
508989,2,6,5,7,9,5,8,9,2
508990,8,1,5,4,3,9,9,8,9
508991,5,9,9,5,6,3,1,2,4
508992,9,8,1,5,1,9,4,5,3
508993,3,1,9,7,9,2,4,9,1
508994,7,4,3,1,4,7,4,8,1
508995,1,5,9,4,1,2,3,5,9
508996,5,9,1,9,9,6,7,4,9
508997,4,1,7,1,4,8,1,8,1
508998,4,4,2,5,7,8,9,9,3
508999,5,3,3,1,6,7,7,8,9
509000,8,3,3,9,2,7,8,8,8
509001,7,9,3,6,6,8,6,1,8
509002,7,8,1,2,4,1,5,1,1
509003,7,5,2,6,8,1,2,7,2
509004,6,1,3,5,8,9,3,5,8
509005,6,6,6,1,1,7,6,3,6
509006,8,2,6,5,1,3,1,1,4
509007,8,4,6,8,1,7,8,5,6
509008,7,4,9,4,9,8,6,3,9
509009,7,6,7,3,9,6,3,6,6
509010,1,5,5,6,6,1,5,3,8
509011,1,6,9,2,9,1,8,3,3
509012,1,1,8,1,4,1,1,3,7
509013,6,1,3,7,9,1,5,3,4
509014,5,4,4,1,3,9,1,1,7
509015,1,7,6,4,3,4,6,6,1
509016,1,3,4,9,1,7,2,8,1
509017,4,6,6,3,4,5,7,1,3
509018,5,2,6,8,8,6,3,9,3
509019,5,2,8,2,2,3,8,9,3
509020,8,4,3,3,2,9,5,7,4
509021,9,6,8,4,6,4,4,4,5
509022,2,6,7,4,4,2,8,1,3
509023,2,9,3,2,5,9,3,7,8
509024,3,7,5,2,2,5,6,5,4
509025,7,8,1,8,7,1,9,7,9
509026,2,5,7,6,1,9,4,4,1
509027,1,5,1,2,5,7,2,1,7
509028,9,2,4,6,4,8,9,6,2
509029,1,3,2,9,9,8,8,4,2
509030,8,5,1,2,8,4,2,5,8
509031,3,9,8,8,2,3,6,6,8
509032,6,2,4,3,4,5,5,4,3
509033,6,8,8,7,7,5,5,2,2
509034,8,3,9,5,3,6,7,1,4
509035,7,4,9,7,2,2,1,4,9
509036,7,5,4,7,6,9,4,4,6
509037,3,2,6,5,1,5,7,1,9
509038,3,8,4,6,8,3,7,1,9
509039,6,3,5,2,7,5,5,5,6
509040,4,1,2,8,9,1,2,6,4
509041,5,6,6,5,3,9,2,8,1
509042,7,9,7,6,2,6,5,6,1
509043,9,8,2,4,4,2,6,6,1
509044,7,7,2,5,6,8,4,5,5
509045,4,5,6,2,6,9,9,5,6
509046,9,3,1,1,4,2,8,5,2
509047,1,4,4,9,5,1,6,6,3
509048,9,6,3,9,2,9,6,4,9
509049,9,9,5,5,9,3,8,7,5
509050,5,9,4,7,1,3,7,8,1
509051,1,9,5,9,8,2,6,4,4
509052,5,7,3,3,2,9,4,6,1
509053,5,8,6,4,9,8,7,6,2
509054,9,2,7,8,4,2,3,5,6
509055,8,9,5,4,8,5,9,3,3
509056,7,3,9,7,2,5,7,4,4
509057,6,2,1,7,3,7,5,1,1
509058,2,2,5,7,2,1,4,2,4
509059,4,3,1,8,7,9,6,7,7
509060,4,4,1,9,1,8,1,9,8
509061,4,9,2,9,5,7,8,7,9
509062,8,3,3,9,9,4,9,2,1
509063,9,5,1,5,8,5,4,6,7
509064,9,7,5,2,1,1,7,7,8
509065,6,1,2,8,2,5,8,2,7
509066,4,9,6,6,6,8,2,2,2
509067,6,2,8,6,8,3,7,5,6
509068,8,2,5,3,5,2,2,1,4
509069,6,1,2,1,2,3,4,8,5
509070,3,8,1,2,2,5,9,2,4
509071,5,4,8,7,1,3,3,1,2
509072,2,7,2,6,6,3,4,2,1
509073,3,4,7,2,2,7,9,8,8
509074,5,4,5,6,8,4,9,8,8
509075,2,2,5,6,1,3,6,7,9
509076,5,3,2,4,6,4,3,6,5
509077,2,7,1,4,2,4,2,7,5
509078,6,5,9,4,7,4,1,7,1
509079,8,2,5,6,5,7,4,1,5
509080,2,6,7,9,2,1,7,8,6
509081,7,7,1,2,4,5,4,9,9
509082,5,1,6,3,2,7,1,2,6
509083,8,1,6,8,3,1,9,2,3
509084,6,7,6,1,6,3,8,1,7
509085,6,5,3,1,4,3,6,5,9
509086,4,7,9,5,9,4,6,1,5
509087,1,3,7,3,1,9,6,9,6
509088,9,6,6,2,8,3,1,6,4
509089,1,7,7,1,5,9,8,6,9
509090,2,2,8,3,1,9,3,7,4
509091,6,9,9,1,6,3,5,8,8
509092,2,8,1,4,4,1,6,8,4
509093,8,8,1,5,6,2,1,1,4
509094,3,9,5,4,7,8,4,4,4
509095,6,7,2,5,3,5,3,8,9
509096,1,6,5,9,6,7,3,6,3
509097,7,1,3,4,3,1,7,5,8
509098,8,7,9,1,1,7,6,1,1
509099,1,3,9,1,8,4,2,4,8
509100,7,9,6,4,5,2,1,7,2
509101,7,9,1,5,3,8,8,4,6
509102,4,5,5,8,1,4,5,4,9
509103,6,4,9,1,4,5,8,5,4
509104,6,9,1,3,8,8,8,1,3
509105,7,2,6,2,3,8,4,7,8
509106,6,1,5,5,4,7,1,6,2
509107,1,8,4,9,9,2,9,8,7
509108,8,1,6,8,9,9,4,2,3
509109,4,2,9,5,1,5,8,2,7
509110,6,9,8,4,2,4,6,4,2
509111,9,6,1,3,9,3,4,9,8
509112,5,2,6,9,1,1,3,1,5
509113,1,8,9,3,4,1,3,1,2
509114,5,5,5,9,6,9,9,2,5
509115,9,5,8,3,9,7,7,3,6
509116,8,1,7,2,2,2,5,8,9
509117,7,6,4,6,5,1,1,1,8
509118,6,5,9,9,4,3,5,6,8
509119,7,1,9,2,2,4,4,7,4
509120,7,4,1,8,8,7,1,5,2
509121,1,4,7,3,6,2,2,6,1
509122,8,1,6,1,7,8,6,5,9
509123,1,1,5,5,6,7,6,1,4
509124,5,2,5,8,3,9,2,7,1
509125,3,2,5,5,7,2,7,2,1
509126,4,7,3,3,5,5,5,8,3
509127,4,5,1,8,9,4,2,1,7
